Ten_Huyen,date,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,rain
Thach That,2025-10-16 15:00:00+07:00,28.876,77.0,3.96,71.0,0.0
Thach That,2025-10-16 16:00:00+07:00,28.626,77.0,3.2599385,46.0,0.0
Thach That,2025-10-16 17:00:00+07:00,28.175999,77.0,1.4399999,59.0,0.0
Thach That,2025-10-16 18:00:00+07:00,27.175999,84.0,3.6179552,34.0,0.0
Thanh Oai,2025-10-09 00:00:00+07:00,23.904,98.0,2.9024127,53.0,0.0
Thanh Oai,2025-10-09 01:00:00+07:00,23.604,99.0,3.0758414,59.0,0.0
Thanh Oai,2025-10-09 02:00:00+07:00,23.104,100.0,3.319036,63.0,0.0
Thanh Oai,2025-10-09 03:00:00+07:00,23.004,99.0,3.6179552,55.0,0.0
Thanh Oai,2025-10-09 04:00:00+07:00,22.954,99.0,3.6,51.0,0.0
Thanh Oai,2025-10-09 05:00:00+07:00,22.954,98.0,3.2599385,48.0,0.0
Thanh Oai,2025-10-09 06:00:00+07:00,22.954,98.0,3.6179552,55.0,0.0
Thanh Oai,2025-10-09 07:00:00+07:00,24.254,97.0,3.2599385,70.0,0.0
Thanh Oai,2025-10-09 08:00:00+07:00,26.804,89.0,5.6233797,82.0,0.0
Thanh Oai,2025-10-09 09:00:00+07:00,28.204,83.0,4.6800003,47.0,0.0
Thanh Oai,2025-10-09 10:00:00+07:00,29.204,76.0,4.6938252,59.0,0.0
Thanh Oai,2025-10-09 11:00:00+07:00,30.004,71.0,5.1919937,51.0,0.0
Thanh Oai,2025-10-09 12:00:00+07:00,30.554,67.0,5.6002855,66.0,0.0
Thanh Oai,2025-10-09 13:00:00+07:00,31.504,62.0,6.12,63.0,0.0
Thanh Oai,2025-10-09 14:00:00+07:00,31.504,60.0,7.2359104,73.0,0.0
Thanh Oai,2025-10-09 15:00:00+07:00,31.154,61.0,8.473393,60.0,0.0
Thanh Oai,2025-10-09 16:00:00+07:00,30.704,63.0,8.707237,7.0,0.0
Thanh Oai,2025-10-09 17:00:00+07:00,29.654,69.0,7.8954163,0.0,0.0
Thanh Oai,2025-10-09 18:00:00+07:00,27.854,78.0,7.5942082,0.0,0.0
Thanh Oai,2025-10-09 19:00:00+07:00,27.704,79.0,5.95906,18.0,0.0
Thanh Oai,2025-10-09 20:00:00+07:00,27.004,83.0,4.73506,0.0,0.0
Thanh Oai,2025-10-09 21:00:00+07:00,26.554,84.0,3.6,12.0,0.0
Thanh Oai,2025-10-09 22:00:00+07:00,26.054,86.0,2.968636,22.0,0.0
Thanh Oai,2025-10-09 23:00:00+07:00,25.504,88.0,2.6208394,8.0,0.0
Thanh Oai,2025-10-10 00:00:00+07:00,25.004,90.0,2.4149535,0.0,0.0
Thanh Oai,2025-10-10 01:00:00+07:00,24.604,93.0,2.4149535,8.0,0.0
Thanh Oai,2025-10-10 02:00:00+07:00,24.204,94.0,2.3051248,7.0,0.0
Thanh Oai,2025-10-10 03:00:00+07:00,23.954,94.0,1.8,0.0,0.0
Thanh Oai,2025-10-10 04:00:00+07:00,23.854,94.0,1.8,0.0,0.0
Thanh Oai,2025-10-10 05:00:00+07:00,23.504,96.0,2.0991426,0.0,0.0
Thanh Oai,2025-10-10 06:00:00+07:00,23.054,98.0,2.5959969,49.0,0.0
Thanh Oai,2025-10-10 07:00:00+07:00,24.154,97.0,2.2768397,56.0,0.0
Thanh Oai,2025-10-10 08:00:00+07:00,26.654,90.0,1.0182338,84.0,0.0
Thanh Oai,2025-10-10 09:00:00+07:00,28.204,83.0,2.8116899,47.0,0.0
Thanh Oai,2025-10-10 10:00:00+07:00,29.404,77.0,3.8939953,57.0,0.0
Thanh Oai,2025-10-10 11:00:00+07:00,30.454,69.0,4.198285,44.0,0.0
Thanh Oai,2025-10-10 12:00:00+07:00,31.204,65.0,5.154415,44.0,0.0
Thanh Oai,2025-10-10 13:00:00+07:00,31.404,64.0,4.510787,67.0,0.0
Thanh Oai,2025-10-10 14:00:00+07:00,31.754,62.0,5.0911684,39.0,0.0
Thanh Oai,2025-10-10 15:00:00+07:00,31.704,61.0,5.4477882,30.0,0.0
Thanh Oai,2025-10-10 16:00:00+07:00,31.404,60.0,6.489992,9.0,0.0
Thanh Oai,2025-10-10 17:00:00+07:00,30.404,67.0,5.95906,0.0,0.0
Thanh Oai,2025-10-10 18:00:00+07:00,28.704,73.0,5.3517847,0.0,0.0
Thanh Oai,2025-10-10 19:00:00+07:00,27.954,75.0,4.3498964,0.0,0.0
Thanh Oai,2025-10-10 20:00:00+07:00,27.104,79.0,5.0142193,0.0,0.0
Thanh Oai,2025-10-10 21:00:00+07:00,26.604,81.0,5.991594,11.0,0.0
Thanh Oai,2025-10-10 22:00:00+07:00,26.304,84.0,5.495161,25.0,0.0
Thanh Oai,2025-10-10 23:00:00+07:00,25.904,86.0,4.8965297,5.0,0.0
Thanh Oai,2025-10-11 00:00:00+07:00,25.454,88.0,4.3349743,0.0,0.0
Thanh Oai,2025-10-11 01:00:00+07:00,25.504,90.0,2.5455842,32.0,0.0
Thanh Oai,2025-10-11 02:00:00+07:00,25.304,90.0,1.8,0.0,0.0
Thanh Oai,2025-10-11 03:00:00+07:00,25.254,89.0,1.1384199,0.0,0.0
Thanh Oai,2025-10-11 04:00:00+07:00,25.154,90.0,1.8,0.0,0.0
Thanh Oai,2025-10-11 05:00:00+07:00,24.804,92.0,2.3051248,0.0,0.0
Thanh Oai,2025-10-11 06:00:00+07:00,24.354,94.0,2.4149535,31.0,0.0
Thanh Oai,2025-10-11 07:00:00+07:00,25.254,96.0,3.096837,72.0,0.0
Thanh Oai,2025-10-11 08:00:00+07:00,26.354,93.0,5.95906,80.0,0.0
Thanh Oai,2025-10-11 09:00:00+07:00,27.204,89.0,6.489992,100.0,0.0
Thanh Oai,2025-10-11 10:00:00+07:00,28.154,85.0,6.379216,100.0,0.0
Thanh Oai,2025-10-11 11:00:00+07:00,28.604,84.0,6.725354,100.0,0.0
Thanh Oai,2025-10-11 12:00:00+07:00,28.604,83.0,7.771331,100.0,0.0
Thanh Oai,2025-10-11 13:00:00+07:00,28.754,82.0,5.3999996,100.0,0.0
Thanh Oai,2025-10-11 14:00:00+07:00,29.004,80.0,5.2416787,100.0,0.0
Thanh Oai,2025-10-11 15:00:00+07:00,29.104,79.0,5.5887027,100.0,0.0
Thanh Oai,2025-10-11 16:00:00+07:00,28.854,78.0,4.802999,100.0,0.0
Thanh Oai,2025-10-11 17:00:00+07:00,28.354,80.0,4.0249224,100.0,0.0
Thanh Oai,2025-10-11 18:00:00+07:00,27.304,85.0,4.510787,100.0,0.0
Thanh Oai,2025-10-11 19:00:00+07:00,26.954,87.0,4.0249224,100.0,0.0
Thanh Oai,2025-10-11 20:00:00+07:00,26.454,88.0,3.6,100.0,0.0
Thanh Oai,2025-10-11 21:00:00+07:00,26.154,89.0,2.8799999,100.0,0.0
Thanh Oai,2025-10-11 22:00:00+07:00,25.754,90.0,2.6208394,100.0,0.0
Thanh Oai,2025-10-11 23:00:00+07:00,25.354,92.0,2.0991426,84.0,0.0
Thanh Oai,2025-10-12 00:00:00+07:00,24.754,94.0,2.3051248,68.0,0.0
Thanh Oai,2025-10-12 01:00:00+07:00,24.354,97.0,2.5959969,38.0,0.0
Thanh Oai,2025-10-12 02:00:00+07:00,23.904,98.0,2.3051248,50.0,0.0
Thanh Oai,2025-10-12 03:00:00+07:00,23.804,97.0,1.8,47.0,0.0
Thanh Oai,2025-10-12 04:00:00+07:00,23.854,96.0,1.8,30.0,0.0
Thanh Oai,2025-10-12 05:00:00+07:00,23.854,96.0,1.8,0.0,0.0
Thanh Oai,2025-10-12 06:00:00+07:00,23.704,97.0,1.5273507,36.0,0.0
Thanh Oai,2025-10-12 07:00:00+07:00,24.854,96.0,0.8049845,62.0,0.0
Thanh Oai,2025-10-12 08:00:00+07:00,26.604,91.0,2.9024127,61.0,0.0
Thanh Oai,2025-10-12 09:00:00+07:00,28.054,83.0,2.8799999,62.0,0.0
Thanh Oai,2025-10-12 10:00:00+07:00,29.204,75.0,2.52,53.0,0.0
Thanh Oai,2025-10-12 11:00:00+07:00,30.254,69.0,1.8,47.0,0.0
Thanh Oai,2025-10-12 12:00:00+07:00,31.104,65.0,1.2979984,41.0,0.0
Thanh Oai,2025-10-12 13:00:00+07:00,32.154,60.0,3.0758414,67.0,0.0
Thanh Oai,2025-10-12 14:00:00+07:00,32.404,60.0,7.208994,21.0,0.0
Thanh Oai,2025-10-12 15:00:00+07:00,31.954,61.0,9.9571085,33.0,0.0
Thanh Oai,2025-10-12 16:00:00+07:00,31.254,64.0,11.165805,27.0,0.0
Thanh Oai,2025-10-12 17:00:00+07:00,30.254,69.0,9.826088,11.0,0.0
Thanh Oai,2025-10-12 18:00:00+07:00,28.704,76.0,7.653705,11.0,0.0
Thanh Oai,2025-10-12 19:00:00+07:00,28.204,81.0,6.193674,21.0,0.0
Thanh Oai,2025-10-12 20:00:00+07:00,27.654,83.0,5.634891,7.0,0.0
Thanh Oai,2025-10-12 21:00:00+07:00,27.254,85.0,5.991594,24.0,0.0
Thanh Oai,2025-10-12 22:00:00+07:00,26.904,87.0,5.904439,10.0,0.0
Thanh Oai,2025-10-12 23:00:00+07:00,26.554,88.0,4.6102495,3.0,0.0
Thanh Oai,2025-10-13 00:00:00+07:00,26.154,90.0,3.8939953,0.0,0.0
Thanh Oai,2025-10-13 01:00:00+07:00,26.104,89.0,2.5455842,0.0,0.0
Thanh Oai,2025-10-13 02:00:00+07:00,25.804,90.0,2.0991426,6.0,0.0
Thanh Oai,2025-10-13 03:00:00+07:00,25.554,92.0,3.5455887,36.0,0.0
Thanh Oai,2025-10-13 04:00:00+07:00,25.204,94.0,4.379589,70.0,0.0
Thanh Oai,2025-10-13 05:00:00+07:00,25.054,95.0,2.5959969,45.0,0.0
Thanh Oai,2025-10-13 06:00:00+07:00,24.954,96.0,1.0182338,48.0,0.0
Thanh Oai,2025-10-13 07:00:00+07:00,25.854,96.0,1.5273507,41.0,0.0
Thanh Oai,2025-10-13 08:00:00+07:00,27.304,91.0,1.9386592,66.0,0.0
Thanh Oai,2025-10-13 09:00:00+07:00,28.104,86.0,5.1544156,55.0,0.0
Thanh Oai,2025-10-13 10:00:00+07:00,28.304,85.0,5.506941,82.0,0.0
Thanh Oai,2025-10-13 11:00:00+07:00,29.254,83.0,4.3498964,79.0,0.0
Thanh Oai,2025-10-13 12:00:00+07:00,30.004,79.0,5.1544156,100.0,0.0
Thanh Oai,2025-10-13 13:00:00+07:00,29.404,79.0,4.452954,100.0,0.0
Thanh Oai,2025-10-13 14:00:00+07:00,28.654,83.0,5.6233797,100.0,0.0
Thanh Oai,2025-10-13 15:00:00+07:00,28.404,84.0,5.991594,100.0,0.0
Thanh Oai,2025-10-13 16:00:00+07:00,27.804,86.0,6.193674,100.0,0.0
Thanh Oai,2025-10-13 17:00:00+07:00,27.104,90.0,5.6233797,100.0,0.0
Thanh Oai,2025-10-13 18:00:00+07:00,26.404,92.0,4.8433046,100.0,0.0
Thanh Oai,2025-10-13 19:00:00+07:00,25.854,95.0,3.396233,100.0,0.0
Thanh Oai,2025-10-13 20:00:00+07:00,25.704,95.0,2.2768397,100.0,0.0
Thanh Oai,2025-10-13 21:00:00+07:00,25.554,96.0,1.835647,100.0,0.0
Thanh Oai,2025-10-13 22:00:00+07:00,25.354,96.0,1.609969,100.0,0.0
Thanh Oai,2025-10-13 23:00:00+07:00,25.204,96.0,1.9386592,100.0,0.0
Thanh Oai,2025-10-14 00:00:00+07:00,25.204,96.0,0.35999998,100.0,0.0
Thanh Oai,2025-10-14 01:00:00+07:00,25.054,97.0,0.0,100.0,0.0
Thanh Oai,2025-10-14 02:00:00+07:00,25.004,97.0,1.1384199,100.0,0.0
Thanh Oai,2025-10-14 03:00:00+07:00,24.854,98.0,2.3051248,100.0,0.0
Thanh Oai,2025-10-14 04:00:00+07:00,24.754,97.0,2.8116899,100.0,0.0
Thanh Oai,2025-10-14 05:00:00+07:00,24.654,96.0,2.9024127,100.0,0.0
Thanh Oai,2025-10-14 06:00:00+07:00,24.554,96.0,3.4152596,100.0,0.0
Thanh Oai,2025-10-14 07:00:00+07:00,24.754,97.0,2.5455842,100.0,0.0
Thanh Oai,2025-10-14 08:00:00+07:00,24.854,97.0,3.6,100.0,0.2
Thanh Oai,2025-10-14 09:00:00+07:00,25.154,95.0,4.379589,100.0,0.2
Thanh Oai,2025-10-14 10:00:00+07:00,25.854,92.0,5.154415,100.0,0.0
Thanh Oai,2025-10-14 11:00:00+07:00,25.854,91.0,4.1046314,100.0,0.0
Thanh Oai,2025-10-14 12:00:00+07:00,25.954,91.0,3.219938,100.0,0.0
Thanh Oai,2025-10-14 13:00:00+07:00,25.954,91.0,4.198285,100.0,0.0
Thanh Oai,2025-10-14 14:00:00+07:00,25.804,90.0,4.0249224,100.0,0.0
Thanh Oai,2025-10-14 15:00:00+07:00,25.604,90.0,2.968636,100.0,0.0
Thanh Oai,2025-10-14 16:00:00+07:00,25.604,90.0,1.609969,100.0,0.0
Thanh Oai,2025-10-14 17:00:00+07:00,25.404,90.0,2.0364676,100.0,0.0
Thanh Oai,2025-10-14 18:00:00+07:00,24.954,92.0,1.9386592,100.0,0.0
Thanh Oai,2025-10-14 19:00:00+07:00,24.904,93.0,1.0182338,100.0,0.0
Thanh Oai,2025-10-14 20:00:00+07:00,24.904,93.0,1.0182338,100.0,0.0
Thanh Oai,2025-10-14 21:00:00+07:00,24.854,94.0,1.1384199,100.0,0.0
Thanh Oai,2025-10-14 22:00:00+07:00,24.704,94.0,1.4399999,95.0,0.0
Thanh Oai,2025-10-14 23:00:00+07:00,24.604,94.0,1.484318,100.0,0.0
Thanh Oai,2025-10-15 00:00:00+07:00,24.454,95.0,1.1384199,100.0,0.0
Thanh Oai,2025-10-15 01:00:00+07:00,24.604,96.0,1.8,100.0,0.0
Thanh Oai,2025-10-15 02:00:00+07:00,24.404,97.0,1.8,100.0,0.0
Thanh Oai,2025-10-15 03:00:00+07:00,24.354,97.0,1.835647,100.0,0.0
Thanh Oai,2025-10-15 04:00:00+07:00,24.254,97.0,1.835647,100.0,0.0
Thanh Oai,2025-10-15 05:00:00+07:00,24.254,97.0,2.16,100.0,0.0
Thanh Oai,2025-10-15 06:00:00+07:00,24.154,98.0,2.0991426,98.0,0.0
Thanh Oai,2025-10-15 07:00:00+07:00,24.504,98.0,2.1897945,98.0,0.0
Thanh Oai,2025-10-15 08:00:00+07:00,25.104,96.0,3.671294,100.0,0.0
Thanh Oai,2025-10-15 09:00:00+07:00,25.754,95.0,4.3349743,100.0,0.0
Thanh Oai,2025-10-15 10:00:00+07:00,26.404,92.0,5.3517847,100.0,0.0
Thanh Oai,2025-10-15 11:00:00+07:00,27.154,91.0,5.506941,100.0,0.0
Thanh Oai,2025-10-15 12:00:00+07:00,27.604,88.0,6.151683,100.0,0.0
Thanh Oai,2025-10-15 13:00:00+07:00,27.904,86.0,6.519877,100.0,0.0
Thanh Oai,2025-10-15 14:00:00+07:00,28.204,84.0,5.8048253,100.0,0.0
Thanh Oai,2025-10-15 15:00:00+07:00,27.204,87.0,10.163227,100.0,0.0
Thanh Oai,2025-10-15 16:00:00+07:00,26.354,91.0,7.491114,100.0,0.0
Thanh Oai,2025-10-15 17:00:00+07:00,26.004,92.0,4.8433046,100.0,0.0
Thanh Oai,2025-10-15 18:00:00+07:00,25.454,94.0,5.6233797,100.0,0.0
Thanh Oai,2025-10-15 19:00:00+07:00,25.954,92.0,5.1165614,100.0,0.0
Thanh Oai,2025-10-15 20:00:00+07:00,25.654,93.0,3.6,100.0,0.0
Thanh Oai,2025-10-15 21:00:00+07:00,25.454,93.0,2.2768397,100.0,0.0
Thanh Oai,2025-10-15 22:00:00+07:00,25.154,94.0,1.8,100.0,0.0
Thanh Oai,2025-10-15 23:00:00+07:00,24.954,94.0,1.2979984,100.0,0.0
Thanh Oai,2025-10-16 00:00:00+07:00,24.654,95.0,1.4399999,100.0,0.0
Thanh Oai,2025-10-16 01:00:00+07:00,25.204,95.0,2.6208394,76.0,0.0
Thanh Oai,2025-10-16 02:00:00+07:00,24.654,96.0,2.6208394,76.0,0.0
Thanh Oai,2025-10-16 03:00:00+07:00,24.454,97.0,1.9386592,83.0,0.0
Thanh Oai,2025-10-16 04:00:00+07:00,24.204,97.0,2.0364676,86.0,0.0
Thanh Oai,2025-10-16 05:00:00+07:00,24.004,98.0,1.8,89.0,0.0
Thanh Oai,2025-10-16 06:00:00+07:00,24.054,97.0,2.4149535,100.0,0.0
Thanh Oai,2025-10-16 07:00:00+07:00,24.254,97.0,1.9386592,97.0,0.0
Thanh Oai,2025-10-16 08:00:00+07:00,24.754,95.0,2.0364676,97.0,0.0
Thanh Oai,2025-10-16 09:00:00+07:00,25.604,90.0,1.835647,89.0,0.0
Thanh Oai,2025-10-16 10:00:00+07:00,26.954,85.0,2.0991426,80.0,0.0
Thanh Oai,2025-10-16 11:00:00+07:00,28.354,80.0,5.2416787,72.0,0.0
Thanh Oai,2025-10-16 12:00:00+07:00,29.154,76.0,7.5599995,75.0,0.0
Thanh Oai,2025-10-16 13:00:00+07:00,29.454,75.0,5.0528407,67.0,0.0
Thanh Oai,2025-10-16 14:00:00+07:00,29.854,73.0,6.924738,64.0,0.0
Thanh Oai,2025-10-16 15:00:00+07:00,29.904,71.0,7.69592,79.0,0.0
Thanh Oai,2025-10-16 16:00:00+07:00,29.154,75.0,7.754637,58.0,0.0
Thanh Oai,2025-10-16 17:00:00+07:00,28.504,82.0,5.991594,74.0,0.0
Thanh Oai,2025-10-16 18:00:00+07:00,27.454,86.0,2.5455842,18.0,0.0
Thanh Tri,2025-10-09 00:00:00+07:00,24.877998,95.0,2.2768397,0.0,0.0
Thanh Tri,2025-10-09 01:00:00+07:00,24.778,96.0,0.35999998,0.0,0.0
Thanh Tri,2025-10-09 02:00:00+07:00,24.278,99.0,1.609969,44.0,0.0
Thanh Tri,2025-10-09 03:00:00+07:00,23.877998,100.0,2.7416782,72.0,0.0
Thanh Tri,2025-10-09 04:00:00+07:00,23.627998,100.0,2.9024127,70.0,0.0
Thanh Tri,2025-10-09 05:00:00+07:00,23.528,100.0,3.0547013,79.0,0.0
Thanh Tri,2025-10-09 06:00:00+07:00,23.578,100.0,3.6,87.0,0.0
Thanh Tri,2025-10-09 07:00:00+07:00,24.477999,100.0,4.1046314,84.0,0.0
Thanh Tri,2025-10-09 08:00:00+07:00,26.328,93.0,6.792466,76.0,0.0
Thanh Tri,2025-10-09 09:00:00+07:00,28.127998,86.0,6.2145634,48.0,0.0
Thanh Tri,2025-10-09 10:00:00+07:00,29.477999,77.0,6.849467,49.0,0.0
Thanh Tri,2025-10-09 11:00:00+07:00,30.528,70.0,6.6087217,65.0,0.0
Thanh Tri,2025-10-09 12:00:00+07:00,31.227999,65.0,6.4096174,78.0,0.0
Thanh Tri,2025-10-09 13:00:00+07:00,32.128,60.0,5.5887027,60.0,0.0
Thanh Tri,2025-10-09 14:00:00+07:00,31.578,61.0,6.489992,81.0,0.0
Thanh Tri,2025-10-09 15:00:00+07:00,31.428,61.0,7.9036193,46.0,0.0
Thanh Tri,2025-10-09 16:00:00+07:00,31.127998,61.0,7.653705,0.0,0.0
Thanh Tri,2025-10-09 17:00:00+07:00,30.028,67.0,8.891343,28.0,0.0
Thanh Tri,2025-10-09 18:00:00+07:00,28.078,78.0,9.693296,7.0,0.0
Thanh Tri,2025-10-09 19:00:00+07:00,27.678,82.0,7.172949,0.0,0.0
Thanh Tri,2025-10-09 20:00:00+07:00,27.028,85.0,5.937272,0.0,0.0
Thanh Tri,2025-10-09 21:00:00+07:00,26.528,87.0,4.6800003,15.0,0.0
Thanh Tri,2025-10-09 22:00:00+07:00,26.028,90.0,4.198285,22.0,0.0
Thanh Tri,2025-10-09 23:00:00+07:00,25.528,92.0,4.072935,8.0,0.0
Thanh Tri,2025-10-10 00:00:00+07:00,25.078,95.0,4.072935,4.0,0.0
Thanh Tri,2025-10-10 01:00:00+07:00,24.977999,96.0,3.319036,4.0,0.0
Thanh Tri,2025-10-10 02:00:00+07:00,24.627998,97.0,3.096837,23.0,0.0
Thanh Tri,2025-10-10 03:00:00+07:00,24.377998,98.0,2.6208394,46.0,0.0
Thanh Tri,2025-10-10 04:00:00+07:00,24.127998,99.0,2.1897945,55.0,0.0
Thanh Tri,2025-10-10 05:00:00+07:00,23.977999,100.0,1.1384199,64.0,0.0
Thanh Tri,2025-10-10 06:00:00+07:00,23.928,100.0,0.0,67.0,0.0
Thanh Tri,2025-10-10 07:00:00+07:00,24.877998,100.0,1.1384199,73.0,0.0
Thanh Tri,2025-10-10 08:00:00+07:00,26.828,91.0,1.484318,64.0,0.0
Thanh Tri,2025-10-10 09:00:00+07:00,28.278,84.0,1.609969,35.0,0.0
Thanh Tri,2025-10-10 10:00:00+07:00,29.727999,76.0,2.0991426,40.0,0.0
Thanh Tri,2025-10-10 11:00:00+07:00,30.778,69.0,2.7416782,67.0,0.0
Thanh Tri,2025-10-10 12:00:00+07:00,31.528,64.0,3.2599385,63.0,0.0
Thanh Tri,2025-10-10 13:00:00+07:00,31.928,61.0,2.4149535,43.0,0.0
Thanh Tri,2025-10-10 14:00:00+07:00,32.278,60.0,3.2599385,40.0,0.0
Thanh Tri,2025-10-10 15:00:00+07:00,32.278,60.0,3.9763298,31.0,0.0
Thanh Tri,2025-10-10 16:00:00+07:00,31.928,60.0,5.6920996,27.0,0.0
Thanh Tri,2025-10-10 17:00:00+07:00,30.877998,65.0,5.8048253,9.0,0.0
Thanh Tri,2025-10-10 18:00:00+07:00,29.127998,72.0,6.1305785,0.0,0.0
Thanh Tri,2025-10-10 19:00:00+07:00,28.528,74.0,5.1919937,0.0,0.0
Thanh Tri,2025-10-10 20:00:00+07:00,27.528,79.0,7.7043357,14.0,0.0
Thanh Tri,2025-10-10 21:00:00+07:00,26.778,84.0,9.085988,26.0,0.0
Thanh Tri,2025-10-10 22:00:00+07:00,26.178,88.0,8.534353,0.0,0.0
Thanh Tri,2025-10-10 23:00:00+07:00,25.678,91.0,7.4128532,0.0,0.0
Thanh Tri,2025-10-11 00:00:00+07:00,25.377998,92.0,6.12,0.0,0.0
Thanh Tri,2025-10-11 01:00:00+07:00,25.528,93.0,3.5455887,0.0,0.0
Thanh Tri,2025-10-11 02:00:00+07:00,25.278,94.0,2.8116899,0.0,0.0
Thanh Tri,2025-10-11 03:00:00+07:00,25.028,95.0,3.2599385,5.0,0.0
Thanh Tri,2025-10-11 04:00:00+07:00,24.928,96.0,3.2399998,10.0,0.0
Thanh Tri,2025-10-11 05:00:00+07:00,24.877998,96.0,3.7585104,36.0,0.0
Thanh Tri,2025-10-11 06:00:00+07:00,24.877998,97.0,4.6938257,58.0,0.0
Thanh Tri,2025-10-11 07:00:00+07:00,25.627998,95.0,4.8965297,87.0,0.0
Thanh Tri,2025-10-11 08:00:00+07:00,26.477999,92.0,6.439876,100.0,0.0
Thanh Tri,2025-10-11 09:00:00+07:00,27.377998,88.0,7.289444,100.0,0.0
Thanh Tri,2025-10-11 10:00:00+07:00,27.328,86.0,7.771331,100.0,0.0
Thanh Tri,2025-10-11 11:00:00+07:00,27.778,84.0,6.6185193,100.0,0.0
Thanh Tri,2025-10-11 12:00:00+07:00,28.477999,81.0,4.8433046,100.0,0.0
Thanh Tri,2025-10-11 13:00:00+07:00,30.078,76.0,3.671294,100.0,0.0
Thanh Tri,2025-10-11 14:00:00+07:00,30.528,74.0,5.3999996,100.0,0.0
Thanh Tri,2025-10-11 15:00:00+07:00,30.227999,74.0,6.130579,100.0,0.0
Thanh Tri,2025-10-11 16:00:00+07:00,29.528,77.0,6.162207,100.0,0.0
Thanh Tri,2025-10-11 17:00:00+07:00,28.578,80.0,5.6920996,100.0,0.0
Thanh Tri,2025-10-11 18:00:00+07:00,27.678,85.0,5.8048253,100.0,0.0
Thanh Tri,2025-10-11 19:00:00+07:00,27.227999,90.0,5.0911684,100.0,0.0
Thanh Tri,2025-10-11 20:00:00+07:00,26.678,91.0,4.452954,100.0,0.0
Thanh Tri,2025-10-11 21:00:00+07:00,26.428,92.0,3.319036,75.0,0.0
Thanh Tri,2025-10-11 22:00:00+07:00,26.178,92.0,2.8799999,52.0,0.0
Thanh Tri,2025-10-11 23:00:00+07:00,25.977999,93.0,2.1897945,57.0,0.0
Thanh Tri,2025-10-12 00:00:00+07:00,25.678,94.0,1.9386592,49.0,0.0
Thanh Tri,2025-10-12 01:00:00+07:00,25.727999,95.0,1.609969,42.0,0.0
Thanh Tri,2025-10-12 02:00:00+07:00,25.328,96.0,1.9386592,40.0,0.0
Thanh Tri,2025-10-12 03:00:00+07:00,25.028,97.0,2.1897945,37.0,0.0
Thanh Tri,2025-10-12 04:00:00+07:00,24.778,98.0,2.16,49.0,0.0
Thanh Tri,2025-10-12 05:00:00+07:00,24.528,99.0,1.4399999,58.0,0.0
Thanh Tri,2025-10-12 06:00:00+07:00,24.428,100.0,1.484318,70.0,0.0
Thanh Tri,2025-10-12 07:00:00+07:00,25.178,99.0,1.835647,71.0,0.0
Thanh Tri,2025-10-12 08:00:00+07:00,27.028,91.0,3.2599385,55.0,0.0
Thanh Tri,2025-10-12 09:00:00+07:00,28.528,83.0,3.319036,48.0,0.0
Thanh Tri,2025-10-12 10:00:00+07:00,29.678,74.0,2.2768397,52.0,0.0
Thanh Tri,2025-10-12 11:00:00+07:00,30.678,68.0,1.0182338,60.0,0.0
Thanh Tri,2025-10-12 12:00:00+07:00,31.377998,64.0,0.8049845,34.0,0.0
Thanh Tri,2025-10-12 13:00:00+07:00,31.778,62.0,3.2599385,73.0,0.0
Thanh Tri,2025-10-12 14:00:00+07:00,31.928,63.0,7.072878,60.0,0.0
Thanh Tri,2025-10-12 15:00:00+07:00,31.828,64.0,8.427383,48.0,0.0
Thanh Tri,2025-10-12 16:00:00+07:00,31.528,64.0,9.178235,31.0,0.0
Thanh Tri,2025-10-12 17:00:00+07:00,30.778,66.0,9.885262,0.0,0.0
Thanh Tri,2025-10-12 18:00:00+07:00,29.328,74.0,8.161764,11.0,0.0
Thanh Tri,2025-10-12 19:00:00+07:00,28.477999,81.0,6.489992,19.0,0.0
Thanh Tri,2025-10-12 20:00:00+07:00,27.828,83.0,7.10031,16.0,0.0
Thanh Tri,2025-10-12 21:00:00+07:00,27.278,86.0,7.7879906,15.0,0.0
Thanh Tri,2025-10-12 22:00:00+07:00,26.727999,90.0,7.24486,6.0,0.0
Thanh Tri,2025-10-12 23:00:00+07:00,26.328,92.0,6.28713,0.0,0.0
Thanh Tri,2025-10-13 00:00:00+07:00,26.078,94.0,5.0142193,26.0,0.0
Thanh Tri,2025-10-13 01:00:00+07:00,26.178,94.0,3.0758414,39.0,0.0
Thanh Tri,2025-10-13 02:00:00+07:00,25.928,94.0,3.8939953,82.0,0.0
Thanh Tri,2025-10-13 03:00:00+07:00,25.627998,95.0,6.151683,88.0,0.0
Thanh Tri,2025-10-13 04:00:00+07:00,25.528,95.0,4.510787,53.0,0.0
Thanh Tri,2025-10-13 05:00:00+07:00,25.377998,96.0,2.5455842,38.0,0.0
Thanh Tri,2025-10-13 06:00:00+07:00,25.278,96.0,0.8049845,41.0,0.0
Thanh Tri,2025-10-13 07:00:00+07:00,26.178,96.0,2.4149535,54.0,0.0
Thanh Tri,2025-10-13 08:00:00+07:00,27.428,91.0,2.8116899,64.0,0.0
Thanh Tri,2025-10-13 09:00:00+07:00,28.477999,88.0,5.815978,79.0,0.0
Thanh Tri,2025-10-13 10:00:00+07:00,29.328,83.0,5.495161,86.0,0.0
Thanh Tri,2025-10-13 11:00:00+07:00,29.928,81.0,5.154415,100.0,0.0
